City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
67,Ushuaia,-54.8,-68.3,46.4,61,20,3.44,AR,2021-04-25 03:30:09
68,Port Alfred,-33.5906,26.891,63.61,75,61,9.31,ZA,2021-04-25 03:30:09
69,Bobcaygeon,44.5462,-78.542,41.0,87,40,4.85,CA,2021-04-25 03:30:11
70,Catia La Mar,10.6038,-67.0303,78.8,78,75,11.14,VE,2021-04-25 03:30:12
71,Haapiti,-17.5667,-149.8667,75.2,83,75,3.44,PF,2021-04-25 03:30:12
72,Dingle,10.9995,122.6711,91.15,50,68,4.23,PH,2021-04-25 03:30:13
73,Avarua,-21.2078,-159.775,82.4,69,20,11.5,CK,2021-04-25 03:30:13
74,Upernavik,72.7868,-56.1549,22.77,78,9,7.43,GL,2021-04-25 03:30:14
75,Nioro,13.35,-15.75,73.13,41,9,7.81,GM,2021-04-25 03:30:14
76,Jacmel,18.2342,-72.5347,80.6,69,24,17.27,HT,2021-04-25 03:30:14
77,Diego De Almagro,-26.3667,-70.05,55.18,69,0,0.85,CL,2021-04-25 03:30:15
78,Tasiilaq,65.6145,-37.6368,39.2,70,75,13.8,GL,2021-04-25 03:30:15
79,Albany,42.6001,-73.9662,53.01,49,100,1.81,US,2021-04-25 03:26:07
80,Wanaka,-44.7,169.15,57.99,42,15,5.01,NZ,2021-04-25 03:30:16
81,Hovd,48.0056,91.6419,33.1,23,94,3.49,MN,2021-04-25 03:30:16
82,Tahara,34.6667,137.2667,73.0,42,75,17.27,JP,2021-04-25 03:30:17
83,Eyl,7.9803,49.8164,83.34,73,42,7.02,SO,2021-04-25 03:30:17
84,Kapaa,22.0752,-159.319,78.8,65,20,17.27,US,2021-04-25 03:30:18
85,Kavaratti,10.5669,72.642,84.76,66,16,4.7,IN,2021-04-25 03:30:18
86,Khani,41.9563,42.9566,46.4,93,100,3.44,GE,2021-04-25 03:30:18
87,Arraial Do Cabo,-22.9661,-42.0278,72.5,82,7,8.05,BR,2021-04-25 03:30:19
88,Saint George,37.1041,-113.5841,75.2,15,1,14.97,US,2021-04-25 03:30:10
89,Taby,59.4439,18.0687,34.0,80,20,8.05,SE,2021-04-25 03:30:19
90,Gusau,12.1628,6.6614,80.42,42,38,6.78,NG,2021-04-25 03:30:20
91,Casambalangan,18.3765,122.1274,79.7,68,70,7.96,PH,2021-04-25 03:30:20
92,San Cristobal,7.7669,-72.225,77.0,94,40,2.3,VE,2021-04-25 03:30:20
93,East London,-33.0153,27.9116,63.19,74,65,5.91,ZA,2021-04-25 03:30:21
94,Balkanabat,39.5108,54.3671,74.97,37,74,5.91,TM,2021-04-25 03:30:21
95,Bluff,-46.6,168.3333,46.99,77,90,8.99,NZ,2021-04-25 03:30:22
96,Popondetta,-8.7537,148.2534,87.66,62,99,1.81,PG,2021-04-25 03:30:22
97,Castro,-24.7911,-50.0119,58.1,83,87,1.34,BR,2021-04-25 03:30:23
98,Deputatskiy,69.3,139.9,21.97,81,100,12.39,RU,2021-04-25 03:30:23
99,Pevek,69.7008,170.3133,27.07,93,100,5.17,RU,2021-04-25 03:30:23
100,Bengkulu,-3.8004,102.2655,84.16,66,49,5.41,ID,2021-04-25 03:30:24
101,Nanortalik,60.1432,-45.2371,39.52,76,99,11.41,GL,2021-04-25 03:30:24
102,Maniitsoq,65.4167,-52.9,37.87,68,99,6.96,GL,2021-04-25 03:30:25
103,Cayenne,4.9333,-52.3333,80.01,89,20,3.44,GF,2021-04-25 03:30:25
104,Chokurdakh,70.6333,147.9167,15.31,82,3,8.75,RU,2021-04-25 03:30:26
105,Antalaha,-14.9003,50.2788,73.71,95,100,5.35,MG,2021-04-25 03:30:26
106,Garissa,-0.4536,39.6401,78.1,81,92,7.43,KE,2021-04-25 03:30:26
107,Hohhot,40.8106,111.6522,57.2,47,20,8.95,CN,2021-04-25 03:30:27
108,Waingapu,-9.6567,120.2641,85.06,65,20,11.43,ID,2021-04-25 03:30:28
109,Ancud,-41.8697,-73.8203,54.0,100,90,3.44,CL,2021-04-25 03:30:28
110,Tura,25.5198,90.2201,94.42,18,1,4.65,IN,2021-04-25 03:30:29
111,Klaksvik,62.2266,-6.589,39.2,93,99,4.25,FO,2021-04-25 03:30:29
112,Lorengau,-2.0226,147.2712,82.98,75,18,3.94,PG,2021-04-25 03:30:29
113,Shingu,33.7333,135.9833,69.8,60,40,17.27,JP,2021-04-25 03:30:30
114,Amga,60.8953,131.9608,34.97,88,100,4.76,RU,2021-04-25 03:30:30
115,Rojhan,28.6868,69.9534,91.35,13,0,5.06,PK,2021-04-25 03:30:31
116,Egvekinot,66.3167,-179.1667,27.79,94,100,2.73,RU,2021-04-25 03:30:31
117,Opuwo,-18.0607,13.84,63.12,58,40,1.28,NA,2021-04-25 03:30:31
118,Jizan,17.3333,42.6667,84.2,54,20,11.5,SA,2021-04-25 03:30:32
119,Coihaique,-45.5752,-72.0662,46.44,94,100,6.24,CL,2021-04-25 03:30:32
120,Prince Albert,53.2001,-105.7677,35.6,44,75,4.61,CA,2021-04-25 03:30:27
121,Tiksi,71.6872,128.8694,32.81,92,100,10.89,RU,2021-04-25 03:30:33
122,Kodiak,57.79,-152.4072,42.8,81,90,9.22,US,2021-04-25 03:30:33
123,Matara,5.9485,80.5353,85.57,67,30,1.39,LK,2021-04-25 03:30:34
124,Ligayan,4.6533,119.4706,83.77,65,72,3.15,PH,2021-04-25 03:30:34
125,Bakel,14.905,-12.4568,84.51,21,7,14.07,SN,2021-04-25 03:30:34
126,Krasnyy Chikoy,50.3643,108.7512,56.12,33,100,4.47,RU,2021-04-25 03:30:35
