City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,Puerto Narino,-3.7703,-70.3831,78.8,94,75,3.44,CO,2021-04-25 16:57:50
292,Honiara,-9.4333,159.95,78.21,85,92,1.32,SB,2021-04-25 16:57:50
293,Ponta Do Sol,32.6667,-17.1,68.0,56,40,4.61,PT,2021-04-25 16:57:50
294,Laguna,38.421,-121.4238,57.0,71,75,5.75,US,2021-04-25 16:57:51
295,Miandoab,36.9694,46.1027,68.0,19,0,4.61,IR,2021-04-25 16:57:51
296,Togur,58.3631,82.8265,33.67,99,100,3.42,RU,2021-04-25 16:57:52
297,Saint Anthony,45.0205,-93.218,45.0,42,90,9.22,US,2021-04-25 16:57:52
298,Merrill,45.1805,-89.6835,42.8,39,40,4.61,US,2021-04-25 16:57:52
299,Usogorsk,63.4106,48.6872,40.5,87,100,7.45,RU,2021-04-25 16:57:53
300,Dong Hoi,17.4833,106.6,78.67,93,98,3.22,VN,2021-04-25 16:57:53
301,Varkaus,62.3153,27.873,37.4,93,90,8.05,FI,2021-04-25 16:57:53
302,Rosario,-32.9468,-60.6393,69.01,45,20,10.36,AR,2021-04-25 16:57:54
303,Southbridge,42.0751,-72.0334,51.01,95,100,1.99,US,2021-04-25 16:57:54
304,Woodbridge,40.5576,-74.2846,59.0,67,75,9.22,US,2021-04-25 16:53:30
305,Roros,62.5747,11.3842,30.2,69,40,16.11,NO,2021-04-25 16:57:55
306,Nuevo Progreso,23.1667,-97.95,86.0,72,58,8.01,MX,2021-04-25 16:57:55
307,Tuusula,60.4037,25.0264,41.0,87,75,13.8,FI,2021-04-25 16:57:55
308,Shache,38.4167,77.2406,65.53,15,13,8.5,CN,2021-04-25 16:57:56
309,Nakhon Phanom,17.3333,104.4167,78.53,78,100,7.54,TH,2021-04-25 16:57:56
310,Cairns,-16.9167,145.7667,75.2,94,75,9.22,AU,2021-04-25 16:57:57
311,Dongsheng,39.8161,109.9776,44.78,86,100,13.89,CN,2021-04-25 16:57:57
312,Vadso,70.0744,29.7487,33.8,69,20,10.36,NO,2021-04-25 16:57:57
313,Lac Du Bonnet,50.2536,-96.0612,45.0,67,92,11.99,CA,2021-04-25 16:57:58
314,Colorado Springs,38.8339,-104.8214,69.8,16,1,19.57,US,2021-04-25 16:55:03
315,Shieli,44.1667,66.75,62.35,29,5,10.0,KZ,2021-04-25 16:57:58
316,Henties Bay,-22.116,14.2845,64.99,85,1,7.0,NA,2021-04-25 16:57:59
317,Manicore,-5.8092,-61.3003,87.8,74,75,5.75,BR,2021-04-25 16:57:59
318,Lagos,6.5833,3.75,87.8,70,75,9.22,NG,2021-04-25 16:54:08
319,Ouesso,1.6136,16.0517,80.65,65,79,0.74,CG,2021-04-25 16:58:00
320,Ahipara,-35.1667,173.1667,58.01,82,86,6.49,NZ,2021-04-25 16:58:00
321,Fort Nelson,58.8053,-122.7002,33.8,51,40,2.3,CA,2021-04-25 16:58:00
322,Witu,-2.3889,40.4382,79.9,80,79,9.31,KE,2021-04-25 16:58:01
323,Ascension,30.2169,-90.9001,71.01,56,1,3.44,US,2021-04-25 16:58:01
324,Akyab,20.15,92.9,82.63,78,0,7.72,MM,2021-04-25 16:58:01
325,Rosarito,32.3333,-117.0333,60.8,59,90,7.92,MX,2021-04-25 16:58:02
326,Porosozero,62.7191,32.727,46.26,77,53,10.04,RU,2021-04-25 16:58:02
327,Baruun-Urt,46.6806,113.2792,49.17,65,100,13.69,MN,2021-04-25 16:58:03
328,Lorengau,-2.0226,147.2712,80.08,78,100,5.37,PG,2021-04-25 16:58:03
329,Sao Raimundo Das Mangabeiras,-7.0219,-45.4811,84.47,67,100,4.52,BR,2021-04-25 16:58:03
330,Chake Chake,-5.2459,39.7666,78.1,88,52,7.34,TZ,2021-04-25 16:58:04
331,Paracatu,-17.2222,-46.8747,88.48,33,9,2.62,BR,2021-04-25 16:58:04
332,Coihaique,-45.5752,-72.0662,55.4,58,40,4.61,CL,2021-04-25 16:58:04
333,Muromtsevo,56.3724,75.2418,44.08,53,100,9.42,RU,2021-04-25 16:58:05
334,Moen,69.1304,18.6123,35.6,69,75,11.5,NO,2021-04-25 16:58:05
335,Pangnirtung,66.1451,-65.7125,32.0,80,75,3.44,CA,2021-04-25 16:58:06
336,Slatioara,45.1167,23.9167,48.45,76,86,2.68,RO,2021-04-25 16:58:06
337,Abu Kamal,34.4506,40.9171,90.12,11,94,12.64,SY,2021-04-25 16:58:06
338,Dalmatovo,56.26,62.9362,47.91,68,95,8.75,RU,2021-04-25 16:58:07
339,Kenitra,34.261,-6.5802,68.0,68,40,5.75,MA,2021-04-25 16:58:07
340,Victor Harbor,-35.5667,138.6167,55.99,91,2,2.51,AU,2021-04-25 16:58:07
341,Karasjok,69.4719,25.5112,35.6,51,0,3.44,NO,2021-04-25 16:58:08
342,Fort Payne,34.4442,-85.7197,60.8,63,90,10.36,US,2021-04-25 16:58:08
343,Yulara,-25.2406,130.9889,60.8,41,0,10.36,AU,2021-04-25 16:58:09
344,Golden,39.7555,-105.2211,69.01,26,40,8.05,US,2021-04-25 16:58:09
345,Pinheiro Machado,-31.5783,-53.3811,64.99,72,69,15.01,BR,2021-04-25 16:58:09
346,Padilla,3.2204,-76.3139,80.6,69,75,5.75,CO,2021-04-25 16:58:10
347,Aktas,49.7789,72.9608,44.6,26,0,13.42,KZ,2021-04-25 16:58:10
348,Toucheng,24.8592,121.8233,69.8,88,75,10.36,TW,2021-04-25 16:58:10
349,Cap-Aux-Meules,47.3821,-61.8597,48.2,61,9,9.22,CA,2021-04-25 16:58:11
350,Deer Lake,49.1667,-57.4316,51.8,43,40,14.97,CA,2021-04-25 16:58:11
351,Pestyaki,56.7103,42.6717,34.48,92,100,19.51,RU,2021-04-25 16:58:12
352,Hithadhoo,-0.6,73.0833,83.28,66,57,3.94,MV,2021-04-25 16:54:08
353,Karratha,-20.7377,116.8463,77.88,61,0,3.74,AU,2021-04-25 16:58:12
354,Avera,33.194,-82.5271,71.6,60,75,8.05,US,2021-04-25 16:58:12
355,Manta,-0.95,-80.7333,82.4,74,40,8.05,EC,2021-04-25 16:58:13
356,Thinadhoo,0.5333,72.9333,82.92,64,58,3.36,MV,2021-04-25 16:58:13
357,Moussoro,13.6408,16.4901,98.51,8,30,5.86,TD,2021-04-25 16:58:14
358,Babu,24.4167,111.5167,63.99,87,94,4.5,CN,2021-04-25 16:58:14
359,Flin Flon,54.7682,-101.865,37.4,52,75,6.91,CA,2021-04-25 16:58:15
360,Poum,-20.2333,164.0167,77.16,79,100,17.56,NC,2021-04-25 16:57:48
361,Narsaq,60.9167,-46.05,51.8,30,75,24.16,GL,2021-04-25 16:58:15
362,Algodones,20.3888,-105.4773,80.6,65,1,4.38,MX,2021-04-25 16:58:16
363,Nagato,34.3833,131.2,55.4,58,20,16.11,JP,2021-04-25 16:58:16
364,Evensk,61.95,159.2333,22.55,95,100,7.54,RU,2021-04-25 16:58:16
365,Nantucket,41.2835,-70.0995,48.2,93,90,17.27,US,2021-04-25 16:55:52
366,Bonga,7.2833,36.2333,61.99,97,100,0.69,ET,2021-04-25 16:58:17
367,Los Llanos De Aridane,28.6585,-17.9182,71.6,60,75,2.3,ES,2021-04-25 16:55:25
368,Aktau,43.65,51.2,51.8,93,75,8.95,KZ,2021-04-25 16:58:17
369,Peterhead,57.5058,-1.7981,53.01,53,35,12.66,GB,2021-04-25 16:58:18
370,Burriana,39.889,-0.085,63.0,76,68,5.01,ES,2021-04-25 16:58:19
371,Walvis Bay,-22.9575,14.5053,69.8,60,3,17.27,NA,2021-04-25 16:58:19
372,Yelizovo,53.1873,158.3805,33.8,100,75,2.24,RU,2021-04-25 16:58:19
373,Achutupo,9.2,-77.9833,84.58,71,85,8.32,PA,2021-04-25 16:58:20
374,Dibuluan,16.5206,121.7631,73.11,84,86,1.68,PH,2021-04-25 16:58:20
375,Layog,7.0767,124.7306,74.84,90,78,2.53,PH,2021-04-25 16:58:21
376,Fukue,32.6881,128.8419,59.54,60,43,31.47,JP,2021-04-25 16:58:21
377,Port-Gentil,-0.7193,8.7815,87.8,70,20,9.22,GA,2021-04-25 16:58:21
378,Selcuk,37.9514,27.3685,66.2,77,40,14.97,TR,2021-04-25 16:58:22
379,Mayya,61.7333,130.2811,33.8,80,40,2.24,RU,2021-04-25 16:58:22
380,Nhamunda,-2.1861,-56.7131,89.28,58,84,3.76,BR,2021-04-25 16:58:23
381,Hualmay,-11.0964,-77.6139,71.91,72,52,7.65,PE,2021-04-25 16:58:23
382,Atkarsk,51.8718,45.0078,40.91,60,46,9.1,RU,2021-04-25 16:58:23
383,Kolosovka,56.4678,73.611,45.48,50,100,13.15,RU,2021-04-25 16:58:24
384,Sikar,27.6167,75.15,78.55,8,0,3.47,IN,2021-04-25 16:58:24
385,Oyama,36.3,139.8,55.99,39,40,13.8,JP,2021-04-25 16:58:24
386,Saint George,37.1041,-113.5841,75.0,18,1,6.91,US,2021-04-25 16:58:01
387,Makarov,48.6333,142.8,26.98,87,84,6.06,RU,2021-04-25 16:58:25
388,Zabolotovka,50.2737,39.3147,44.06,53,56,7.36,RU,2021-04-25 16:58:25
389,Metro,-5.1131,105.3067,74.68,90,87,4.38,ID,2021-04-25 16:58:26
390,Jardim,-21.4803,-56.1381,72.5,87,92,3.47,BR,2021-04-25 16:58:27
391,Puerto Madero,14.7208,-92.4215,86.0,58,1,6.67,MX,2021-04-25 16:58:27
392,Peniche,39.3558,-9.3811,69.01,89,65,4.0,PT,2021-04-25 16:58:27
393,Taoudenni,22.6783,-3.9836,105.15,7,2,15.05,ML,2021-04-25 16:58:28
394,Lucapa,-8.4192,20.7447,68.9,89,71,2.46,AO,2021-04-25 16:58:28
395,Carutapera,-1.195,-46.02,83.07,77,88,5.79,BR,2021-04-25 16:58:29
396,Santa Rosalia,27.3167,-112.2833,77.11,23,96,3.53,MX,2021-04-25 16:58:29
397,Gamba,-2.65,10.0,80.82,79,84,7.18,GA,2021-04-25 16:58:29
398,Kambove,-10.8764,26.5969,64.62,82,80,2.68,CD,2021-04-25 16:58:30
399,Epe,6.5841,3.9834,85.62,67,85,7.34,NG,2021-04-25 16:58:30
400,Prince Rupert,54.3161,-130.3201,53.6,40,1,6.91,CA,2021-04-25 16:56:15
401,Canala,-21.5333,165.95,69.8,100,75,2.1,NC,2021-04-25 16:58:31
402,Araguaina,-7.1911,-48.2072,87.49,59,94,2.24,BR,2021-04-25 16:58:31
403,Roma,43.2128,-75.4557,53.6,71,90,4.61,US,2021-04-25 16:57:43
404,Ulaangom,49.9811,92.0667,28.26,46,85,8.68,MN,2021-04-25 16:58:32
405,Progreso,21.2833,-89.6667,93.99,55,40,11.5,MX,2021-04-25 16:58:32
406,Samoylovka,51.184,43.7081,42.15,57,44,7.74,RU,2021-04-25 16:58:33
407,Ailigandi,9.2333,-78.0167,83.98,72,86,8.57,PA,2021-04-25 16:58:33
408,Novobirilyussy,56.9514,90.6661,35.56,96,100,6.42,RU,2021-04-25 16:58:33
409,Pontes E Lacerda,-15.2261,-59.3353,70.57,98,100,3.58,BR,2021-04-25 16:58:34
410,Kieta,-6.2167,155.6333,77.86,83,76,1.68,PG,2021-04-25 16:58:34
411,Alice Springs,-23.7,133.8833,48.2,61,0,5.86,AU,2021-04-25 16:56:08
412,Kasur,31.1156,74.4467,86.0,30,0,5.35,PK,2021-04-25 16:58:35
413,Rocha,-34.4833,-54.3333,66.72,71,26,14.92,UY,2021-04-25 16:57:26
414,Jinchang,38.4953,102.1739,46.99,22,9,15.21,CN,2021-04-25 16:58:35
415,Vysokogornyy,50.1167,139.15,19.71,89,87,3.6,RU,2021-04-25 16:58:36
416,Mayo,38.8876,-76.5119,60.01,67,90,9.22,US,2021-04-25 16:58:36
417,Praia,14.9215,-23.5087,78.8,53,40,21.85,CV,2021-04-25 16:58:36
418,Anadyr,64.75,177.4833,23.0,93,75,2.24,RU,2021-04-25 16:58:37
419,Kemijarvi,66.7131,27.4306,32.81,89,100,14.03,FI,2021-04-25 16:58:37
420,Saint-Gabriel,46.3001,-73.3824,60.8,50,100,1.14,CA,2021-04-25 16:58:37
421,Pisco,-13.7,-76.2167,70.0,83,20,8.05,PE,2021-04-25 16:58:38
422,Bilma,18.6853,12.9164,101.28,7,7,8.03,NE,2021-04-25 16:58:38
423,Souillac,-20.5167,57.5167,77.0,88,75,14.97,MU,2021-04-25 16:56:43
424,Faya,18.3851,42.4509,64.4,63,75,4.61,SA,2021-04-25 16:58:39
425,Kropotkin,45.4375,40.5756,48.0,82,100,11.68,RU,2021-04-25 16:58:39
426,Eyl,7.9803,49.8164,83.62,72,15,11.34,SO,2021-04-25 16:58:39
427,Nogent-Le-Rotrou,48.3333,1.0,62.01,39,100,19.57,FR,2021-04-25 16:58:40
428,Namie,37.4833,141.0,43.0,55,0,18.86,JP,2021-04-25 16:58:40
429,Khowst,33.3833,69.8833,69.46,35,14,3.02,AF,2021-04-25 16:58:41
430,Pokhara,28.2333,83.9833,71.82,19,26,7.74,NP,2021-04-25 16:58:41
431,Flinders,-34.5833,150.8552,53.01,84,60,1.01,AU,2021-04-25 16:58:41
432,Buin,-33.7333,-70.75,73.99,37,0,2.3,CL,2021-04-25 16:58:42
433,Hambantota,6.1241,81.1185,80.85,79,35,6.2,LK,2021-04-25 16:58:42
434,Setermoen,68.861,18.3486,35.6,69,75,11.5,NO,2021-04-25 16:58:42
435,Virginia Beach,36.8529,-75.978,60.8,63,90,17.27,US,2021-04-25 16:54:55
436,Mehran,33.1222,46.1646,75.2,20,0,4.61,IR,2021-04-25 16:58:43
437,Stornoway,58.2093,-6.3865,57.2,62,20,5.75,GB,2021-04-25 16:58:43
438,Jumla,29.2747,82.1838,48.94,43,27,4.16,NP,2021-04-25 16:58:44
439,Port Hedland,-20.3167,118.5667,69.8,83,0,6.91,AU,2021-04-25 16:58:44
440,Kitui,-1.367,38.0106,69.4,69,52,2.01,KE,2021-04-25 16:58:45
441,Grindavik,63.8424,-22.4338,48.2,76,20,14.97,IS,2021-04-25 16:58:45
442,Westport,41.1415,-73.3579,52.0,100,100,7.72,US,2021-04-25 16:58:45
443,Zhuhai,22.2769,113.5678,75.2,88,40,18.41,CN,2021-04-25 16:58:46
444,Muros,42.7762,-9.0603,64.0,73,100,1.99,ES,2021-04-25 16:58:46
445,Lensk,60.7253,114.9278,34.66,97,100,8.48,RU,2021-04-25 16:58:46
446,Hofn,64.2539,-15.2082,42.8,87,90,6.91,IS,2021-04-25 16:58:47
447,Port Lincoln,-34.7333,135.8667,59.54,76,51,8.1,AU,2021-04-25 16:58:47
448,Canon City,38.441,-105.2424,72.0,21,1,14.09,US,2021-04-25 16:58:47
449,Yatou,37.15,122.3833,49.55,77,100,0.96,CN,2021-04-25 16:58:48
450,Tessalit,20.1986,1.0114,102.61,4,0,7.36,ML,2021-04-25 16:58:48
451,Sao Jose Do Calcado,-21.0253,-41.6544,82.58,59,50,5.28,BR,2021-04-25 16:58:49
452,Innisfail,-17.5333,146.0333,74.82,93,100,9.84,AU,2021-04-25 16:58:49
453,Pemba,-12.974,40.5178,77.0,83,75,5.75,MZ,2021-04-25 16:58:49
454,Cooma,-36.2333,149.1333,30.2,100,22,2.37,AU,2021-04-25 16:58:50
455,Bafq,31.6128,55.4107,75.51,37,68,20.0,IR,2021-04-25 16:58:50
456,Fairbanks,64.8378,-147.7164,41.0,64,1,3.44,US,2021-04-25 16:58:47
457,Spring Hill,28.4769,-82.5255,82.0,69,90,12.66,US,2021-04-25 16:54:48
458,Shenjiamen,29.9576,122.298,59.9,83,70,5.35,CN,2021-04-25 16:58:51
459,Tchibanga,-2.85,11.0333,76.93,90,76,3.31,GA,2021-04-25 16:58:51
460,Taltal,-25.4,-70.4833,66.2,74,14,5.3,CL,2021-04-25 16:58:52
461,Fortuna,40.5982,-124.1573,48.0,93,90,11.5,US,2021-04-25 16:54:18
462,Eston,51.1501,-108.7514,42.01,42,90,11.5,CA,2021-04-25 16:58:52
463,Cockburn Town,21.4612,-71.1419,78.91,76,38,15.79,TC,2021-04-25 16:58:52
464,Mirosi,44.4167,24.9333,54.97,64,100,5.3,RO,2021-04-25 16:58:53
465,Kawalu,-7.3817,108.2082,71.82,96,76,0.76,ID,2021-04-25 16:58:53
466,Kudahuvadhoo,2.6708,72.8944,83.52,68,32,6.89,MV,2021-04-25 16:58:54
467,Bentiu,9.2333,29.8333,83.19,56,65,9.71,SS,2021-04-25 16:58:54
468,Bambanglipuro,-7.95,110.2833,76.98,84,100,5.1,ID,2021-04-25 16:58:55
469,High Level,58.5169,-117.136,32.0,64,90,5.75,CA,2021-04-25 16:58:55
470,Petropavlovsk-Kamchatskiy,53.0452,158.6483,33.8,100,75,2.24,RU,2021-04-25 16:58:55
471,San Cristobal,7.7669,-72.225,89.6,51,20,6.91,VE,2021-04-25 16:58:56
472,Wanning,18.8003,110.3967,78.15,91,45,6.91,CN,2021-04-25 16:58:56
473,Shubarkuduk,49.1447,56.4872,49.68,85,100,1.05,KZ,2021-04-25 16:58:56
474,Salalah,17.0151,54.0924,84.2,74,40,8.05,OM,2021-04-25 16:58:57
475,Borogontsy,62.6683,131.1683,22.93,98,100,2.24,RU,2021-04-25 16:58:57
476,Kahului,20.8947,-156.47,71.6,94,20,16.11,US,2021-04-25 16:58:58
477,Kultuk,51.7208,103.6956,31.53,91,99,6.2,RU,2021-04-25 16:58:58
478,Hirara,24.8,125.2833,71.49,69,3,16.64,JP,2021-04-25 16:58:58
479,Dingle,10.9995,122.6711,76.69,84,15,2.68,PH,2021-04-25 16:58:59
480,Antalya,36.7741,30.7178,69.8,60,75,2.3,TR,2021-04-25 16:59:00
481,Bozoum,6.3193,16.3799,77.31,69,74,4.81,CF,2021-04-25 16:59:01
482,Takoradi,4.8845,-1.7554,84.02,71,89,10.92,GH,2021-04-25 16:59:01
483,La Seyne-Sur-Mer,43.0982,5.8847,70.0,50,93,1.01,FR,2021-04-25 16:59:02
484,Yar-Sale,66.8333,70.8333,32.23,94,100,10.07,RU,2021-04-25 16:55:28
485,Palatka,29.6486,-81.6376,80.01,62,45,9.73,US,2021-04-25 16:54:46
486,Vrangel,42.7297,133.0839,39.06,51,0,3.18,RU,2021-04-25 16:59:03
487,Mount Pleasant,32.7941,-79.8626,73.0,73,90,10.36,US,2021-04-25 16:59:03
488,Magaria,12.9983,8.9099,98.76,15,100,5.48,NE,2021-04-25 16:59:03
489,Mahebourg,-20.4081,57.7,77.0,88,75,14.97,MU,2021-04-25 16:58:13
490,Falesti,47.5736,27.7092,57.0,54,84,5.01,MD,2021-04-25 16:59:04
491,Zunheboto,25.9667,94.5167,63.21,34,40,2.95,IN,2021-04-25 16:59:04
492,Namibe,-15.1961,12.1522,79.41,70,6,15.61,AO,2021-04-25 16:59:05
493,Geraldton,-28.7667,114.6,62.6,82,2,6.26,AU,2021-04-25 16:59:05
494,Bandar,2.05,99.75,73.15,96,42,2.19,ID,2021-04-25 16:59:06
495,Termoli,41.9888,14.9895,58.32,64,64,4.21,IT,2021-04-25 16:59:06
496,Billings,45.7833,-108.5007,48.0,75,90,3.09,US,2021-04-25 16:56:34
497,Shingu,33.7333,135.9833,45.01,68,0,10.56,JP,2021-04-25 16:59:07
498,Batagay-Alyta,67.8006,130.4114,18.59,87,100,5.59,RU,2021-04-25 16:59:07
499,Kelamangalam,12.6,77.85,84.99,54,20,4.61,IN,2021-04-25 16:59:08
500,Inhambane,-23.865,35.3833,75.2,83,20,5.48,MZ,2021-04-25 16:59:08
501,Egvekinot,66.3167,-179.1667,20.98,90,92,5.35,RU,2021-04-25 16:59:08
502,Manokwari,-0.8667,134.0833,78.75,80,100,9.01,ID,2021-04-25 16:59:09
503,San Quintin,30.4833,-115.95,62.71,68,63,11.95,MX,2021-04-25 16:59:09
504,Swan Hill,-35.3378,143.5544,55.63,69,85,6.58,AU,2021-04-25 16:59:10
505,Filadelfia,39.9523,-75.1638,60.01,62,75,10.36,US,2021-04-25 16:55:08
506,North Battleford,52.7834,-108.2847,41.0,30,1,10.36,CA,2021-04-25 16:56:26
507,Chapais,49.7834,-74.8492,50.0,46,40,6.91,CA,2021-04-25 16:59:10
508,Heze,35.2431,115.4411,53.33,78,100,4.83,CN,2021-04-25 16:59:11
509,Iskateley,67.6803,53.1512,39.0,91,100,10.47,RU,2021-04-25 16:59:11
510,Kamaishi,39.2667,141.8833,39.65,63,2,7.61,JP,2021-04-25 16:59:11
511,Naze,28.3667,129.4833,64.87,66,100,10.94,JP,2021-04-25 16:59:12
512,Nuuk,64.1835,-51.7216,39.2,75,75,3.44,GL,2021-04-25 16:59:12
513,Soanierana Ivongo,-16.9167,49.5833,74.32,91,66,5.66,MG,2021-04-25 16:59:12
514,Yaguajay,22.3272,-79.2378,89.69,44,7,6.11,CU,2021-04-25 16:59:13
515,Keuruu,62.2667,24.7,36.0,100,90,11.5,FI,2021-04-25 16:59:13
516,Mae Hong Son,19.3003,97.9685,75.78,92,97,1.05,TH,2021-04-25 16:58:28
517,Noumea,-22.2763,166.4572,69.8,100,75,2.64,NC,2021-04-25 16:59:14
518,Mitsamiouli,-11.3847,43.2844,81.36,78,99,7.23,KM,2021-04-25 16:59:15
519,Barra,-11.0894,-43.1417,88.74,45,78,5.82,BR,2021-04-25 16:59:15
520,Kasongo-Lunda,-6.4667,16.8167,78.21,77,64,2.19,CD,2021-04-25 16:59:15
521,Beloha,-25.1667,45.05,74.89,76,54,9.42,MG,2021-04-25 16:59:16
522,Dondo,-19.6094,34.7431,78.8,78,20,7.27,MZ,2021-04-25 16:59:16
523,Ongandjera,-17.8833,15.0667,78.82,23,0,5.44,NA,2021-04-25 16:59:17
524,Gobabis,-22.45,18.9667,69.44,22,0,4.03,NA,2021-04-25 16:59:17
525,Adeje,28.1227,-16.726,73.0,56,75,8.05,ES,2021-04-25 16:59:18
526,Balabac,7.9868,117.0645,81.57,78,15,7.27,PH,2021-04-25 16:59:18
527,Wewak,-3.5534,143.6268,75.38,91,100,8.86,PG,2021-04-25 16:59:18
528,Lavrentiya,65.5833,-171.0,21.47,87,99,3.76,RU,2021-04-25 16:59:19
529,Orthez,43.4884,-0.7724,72.0,52,75,10.36,FR,2021-04-25 16:59:19
530,Gharghoda,22.1667,83.35,84.18,14,12,3.11,IN,2021-04-25 16:59:19
531,Kampene,-3.6,26.6667,69.53,96,90,1.61,CD,2021-04-25 16:59:20
532,Ypsonas,34.6884,32.9574,69.8,68,0,6.91,CY,2021-04-25 16:59:20
533,Alofi,-19.0595,-169.9187,69.8,94,89,1.14,NU,2021-04-25 16:59:21
534,Meulaboh,4.1363,96.1285,78.04,83,88,3.49,ID,2021-04-25 16:59:21
535,Ketchikan,55.3422,-131.6461,48.2,49,1,8.05,US,2021-04-25 16:57:13
536,Narasannapeta,18.4167,84.05,80.53,83,85,6.06,IN,2021-04-25 16:59:22
537,Hami,42.8,93.45,43.79,18,100,7.4,CN,2021-04-25 16:59:22
538,Kapit,2.0167,112.9333,74.01,99,96,0.65,MY,2021-04-25 16:59:22
539,Mimarsinan,41.0032,28.5377,52.0,76,75,13.8,TR,2021-04-25 16:59:23
540,Santa Cruz Del Sur,20.7147,-77.9956,85.95,58,59,11.39,CU,2021-04-25 16:59:23
541,Puerto Varas,-41.3195,-72.9854,53.6,94,75,5.75,CL,2021-04-25 16:59:24
542,Sahiwal,30.6667,73.1,83.08,18,0,6.69,PK,2021-04-25 16:59:24
543,Katangli,51.7102,143.2326,21.83,85,37,4.68,RU,2021-04-25 16:59:25
544,Iquique,-20.2208,-70.1431,71.6,46,0,18.41,CL,2021-04-25 16:59:25
545,Qaqortoq,60.7167,-46.0333,51.8,30,75,24.16,GL,2021-04-25 16:59:25
546,Umm Kaddadah,13.6017,26.6876,91.31,11,11,13.24,SD,2021-04-25 16:59:26
547,Frankfort,-27.2667,28.4833,59.86,16,0,4.36,ZA,2021-04-25 16:56:38
548,Dalvik,65.9702,-18.5286,39.2,93,75,13.8,IS,2021-04-25 16:59:26
549,Adre,13.4667,22.2,86.97,28,46,9.26,TD,2021-04-25 16:59:27
550,Beringovskiy,63.05,179.3167,30.13,88,99,3.27,RU,2021-04-25 16:59:27
551,Calabozo,8.9242,-67.4293,97.3,29,56,9.48,VE,2021-04-25 16:59:27
552,Ebeltoft,56.1944,10.6821,46.4,42,4,12.66,DK,2021-04-25 16:59:28
553,Whitehorse,60.7161,-135.0538,42.01,64,20,2.06,CA,2021-04-25 16:59:28
554,Bad Durrenberg,51.3,12.0667,50.0,43,0,12.66,DE,2021-04-25 16:59:29
555,Paita,-5.0892,-81.1144,77.0,69,0,18.41,PE,2021-04-25 16:59:29
556,Dayong,25.0209,118.2898,71.6,64,75,11.18,CN,2021-04-25 16:59:29
557,Doha,25.2867,51.5333,84.99,61,29,6.91,QA,2021-04-25 16:54:30
558,Vila Praia De Ancora,41.811,-8.8526,66.99,59,0,3.44,PT,2021-04-25 16:59:30
559,Saint Andrews,34.0454,-81.1293,73.0,53,75,10.36,US,2021-04-25 16:59:30
560,Arlit,18.7369,7.3853,103.75,8,91,8.3,NE,2021-04-25 16:55:09
561,Muncar,-8.4333,114.3333,75.31,89,82,2.55,ID,2021-04-25 16:59:31
562,El Vigia,8.6219,-71.6506,89.74,57,40,6.04,VE,2021-04-25 16:59:31
563,Agropoli,40.3469,14.9966,64.99,51,53,2.37,IT,2021-04-25 16:59:31
564,Prykolotne,50.1604,37.3474,43.39,61,87,5.57,UA,2021-04-25 16:59:32
565,Fereydun Kenar,36.6864,52.5225,62.6,82,0,4.61,IR,2021-04-25 16:59:32
566,Muroto,33.2833,134.15,53.6,63,4,19.53,JP,2021-04-25 16:59:33
567,Monrovia,6.3005,-10.7969,86.0,74,20,3.44,LR,2021-04-25 16:59:33
568,Abbeville,50.1,1.8333,55.0,67,6,5.99,FR,2021-04-25 16:59:34
569,Uarini,-2.99,-65.1083,82.4,89,40,4.61,BR,2021-04-25 16:59:34
570,Banda Aceh,5.5577,95.3222,80.44,79,88,7.4,ID,2021-04-25 16:55:03
571,Ambon,-3.6954,128.1814,81.0,88,92,8.7,ID,2021-04-25 16:59:34
572,Kochubey,44.3861,46.5825,56.57,70,89,11.25,RU,2021-04-25 16:59:35
573,Orangeburg,33.4918,-80.8557,73.0,68,90,9.22,US,2021-04-25 16:59:35
574,Vanavara,60.34,102.2797,33.3,97,100,7.2,RU,2021-04-25 16:59:36
575,Ahuimanu,21.4447,-157.8378,73.4,73,40,6.91,US,2021-04-25 16:59:36
576,Luwuk,-0.9516,122.7875,75.97,82,94,4.12,ID,2021-04-25 16:59:37
577,Benguela,-12.5763,13.4055,82.69,76,79,9.93,AO,2021-04-25 16:59:37
